('Try It On My Own', 'Whitney Houston') ,63
('Live From The Gutter', 'Drake') ,87
('What Hurts The Most', 'Rascal Flatts') ,56
('You Dont Know Me', 'Three Kings High') ,87
('Dive', 'Ed Sheeran') ,53
('Head Over Boots', 'Jon Pardi') ,49
('A Long Walk', 'Jill Scott') ,49
('DJ Turn It Up', 'Yellow Claw') ,14
('We Run The Night', 'Havana Brown') ,56
('Little Good-Byes', 'SHeDAISY') ,71
('In the Closet', 'Michael Jackson') ,49
("Drop It Like It's Hot", 'Snoop Dogg') ,89
('Fight Song', 'Rachel Platten') ,50
('Mayores', 'Becky G') ,5
('My Love Is The Shhh!', "Somethin' For The People") ,62
('This Is Me', 'Keala Settle') ,47
('Closer To Me', 'The Outfield') ,43
('I Do!!', 'Toya') ,91
('Im Glad I Danced With You (with Olivia) - Candlelight Mix', 'Engelbert Humperdinck') ,0
('Sour Times (Nobody Loves Me)', 'Julia Ward') ,231
('Just in Case', 'Jaheim') ,59
('Diamond Teeth Samurai', 'YoungBoy Never Broke Again') ,69
('Weston Road Flows', 'Drake') ,122
('Hands Clean', 'Alanis Morissette') ,60
('Because Of Love', 'Janet Jackson') ,49
('Rock Star', 'Hannah Montana') ,44
('Let Her Go', 'Passenger') ,42
('Levels', 'Nick Jonas') ,42
('Ooops Up', 'SNAP!') ,53
('I Lost It', 'Kenny Chesney') ,60
('Birthday', 'Katy Perry') ,50
('Live And Let Die', "Guns N' Roses") ,21
('Little Miss', 'Sugarland') ,43
('Funkytown', 'Alvin & The Chipmunks') ,25
('Shot Clock', 'Ella Mai') ,67
("I Can't Wait", 'Sleepy Brown') ,92
('I Want It That Way', "Scott Bradlee's Postmodern Jukebox") ,32
("57 Channels (And Nothin' On)", 'Bruce Springsteen') ,43
('Dangerously In Love', 'Beyonc') ,10
("Say You Won't Let Go", 'James Arthur') ,72
('Girls & Boys', 'Good Charlotte') ,35
("A Feelin' Like That", 'Gary Allan') ,52
('There Is No Arizona', "Jamie O'Neal") ,48
("Love Sneakin' Up On You", 'Bonnie Raitt') ,49
('Imagination', 'Xymox') ,38
('Nonstop', 'Drake') ,80
('Blah Blah', 'Supreme Patty') ,54
('So, What Would I Do', 'Joe Bonamassa') ,29
('Sex & Candy', 'Marcy Playground') ,21
('Night Changes', 'One Direction') ,43
('Who Do You Love (with 5 Seconds of Summer)', 'The Chainsmokers') ,12
('I Could Use a Love Song', 'Maren Morris') ,46
('Saturday Nights', 'Khalid') ,50
('Your Love Is A Song', 'Switchfoot') ,21
('One Kiss (with Dua Lipa)', 'Calvin Harris') ,8
("Just Clownin'", 'WC') ,88
('Promise', 'Ciara') ,67
('My Maria', 'Brooks & Dunn') ,34
('For You', 'The Outfield') ,34
('Chief Rocka', 'Lords Of The Underground') ,99
('I Will Always Love You', 'Whitney Houston') ,30
('To Love Somebody', 'Michael Bolton') ,35
('Let Her Cry', 'Hootie & The Blowfish') ,69
("I Think I'm in Love with You", 'Jessica Simpson') ,57
('Everybody Wants to Go to Heaven', 'Kenny Chesney') ,51
('La Raza', 'Kid Frost') ,68
('Baby Baby', 'Corona') ,36
('I Can Only Imagine', 'MercyMe') ,28
('I Live by the Groove', 'Paul Carrack') ,37
('After The Rain - Remastered 2017', 'Nelson') ,0
('Poison', 'Alice Cooper') ,28
('Bomdigi - Remix', 'Erick Sermon') ,63
('Someday - Remastered', 'Sugar Ray') ,50
('Why You Always Hatin?', 'YG') ,81
('Woof Woof', 'ARTHUR') ,32
('Until The End Of Time (with Beyonc)', 'Justin Timberlake') ,76
('Electric Relaxation (Relax Yourself Girl)', 'A Tribe Called Quest') ,204
('Monday Morning Church', 'Alan Jackson') ,46
('Moan And Groan', 'Mark Morrison') ,55
('Better Days', 'The Goo Goo Dolls') ,204
('More Than A Memory', '#1 Garth Brooks Tribute Band') ,214
('Now And Forever', 'Richard Marx') ,36
('The Truth', 'Jason Aldean') ,50
("Conceited (There's Something About Remy)", 'Remy Ma') ,78
('Rough Water (feat. Jason Mraz)', 'Travie McCoy') ,72
('Not Afraid', 'Eminem') ,112
("Lover I Don't Have To Love", 'Bright Eyes') ,64
('Get Low featuring Ying Yang Twins', 'Lil Jon & The East Side Boyz') ,0
('The Way I Am', 'Ingrid Michaelson') ,30
('Millionaire', 'Chris Stapleton') ,39
('Up! - Red Version', 'Shania Twain') ,214
('Drag Me Down', 'One Direction') ,41
('Everything Is Gonna Be Alright', 'Sounds Of Blackness') ,55
('Put Your Hand In the Hand', 'Donny Hathaway') ,50
('Ordinary Life', 'Chad Brock') ,48
("When I Get Where I'm Going (feat. Dolly Parton)", 'Brad Paisley') ,54
('One Woman Man', 'Dave Hollister') ,65
('Two Steps Behind (From "Last Action Hero")', 'The Cinematic Film Band') ,0
('Berzerk', 'Eminem') ,83
('Un Poco Loco', 'Anthony Gonzalez') ,22
('What Is Love? Tell Me, Is It Easy?', 'Hala') ,19
('Gonna', 'Blake Shelton') ,8
('Bangarang (feat. Sirah)', 'Skrillex') ,15
('Everyday We Lit (feat. PnB Rock)', 'YFN Lucci') ,2
('Break Free', 'Ariana Grande') ,45
('Find out Who Your Friends Are', 'Tracy Lawrence') ,59
('If You Dont Mind', 'Ledisi') ,49
('Touch My Body', 'Mariah Carey') ,70
('Good Luck Charm', 'Jagged Edge') ,68
('Hey Baby (Drop It to the Floor)', 'Pitbull') ,57
('Speed (Hardcore)', 'Alpha Team') ,20
('Never, Never Gonna Give You Up - Remastered', 'Lisa Stansfield') ,239
('Tuscan Leather', 'Drake') ,117
('Happier', 'Marshmello') ,56
('Tennis Court', 'Lorde') ,54
('Evacuate the Dancefloor - Radio Edit', 'Cascada') ,50
('Love Me (Right In The Pocket)', 'Curtis Mayfield') ,120
('Closer to Free', 'Bodeans') ,21
('Another Try', 'Josh Turner') ,47
('Filthy', 'Justin Timberlake') ,50
('After the Boys of Summer Have Gone', 'Trap Stars') ,208
('Mirror', 'Lil Wayne') ,59
('Electricity (with Dua Lipa)', 'Silk City') ,4
('Miss You In A Heartbeat - Revised Version', 'Def Leppard') ,0
('A Little Too Late', 'Toby Keith') ,61
('Once In A Lifetime', 'Keith Urban') ,66
('Even If It Breaks Your Heart', 'Eli Young Band') ,45
('Made You Look', 'Nas') ,76
('Wont Go Home Without You (In The Style Of Maroon 5)', 'Karaoke - Ameritz') ,0
('My Old Man', 'Zac Brown Band') ,47
("Im Just Gettin' Blowed", 'Devin The Dude') ,90
('Gives You Hell', 'The All-American Rejects') ,60
('Walked Outta Heaven', 'Jagged Edge') ,70
('Over It', 'Katharine McPhee') ,45
('Love All Over Me', 'Monica') ,51
('Daylight', 'Matt and Kim') ,92
('What Am I Gonna Do', 'Tyrese') ,54
('Fastest Girl in Town', 'Miranda Lambert') ,56
('Cannonball', 'The Breeders') ,15
('Jumper - 1998 Edit', 'Third Eye Blind') ,50
('Chicken Noodle Soup', 'Dreezy') ,80
('Groove Is In The Heart', 'Deee-Lite') ,62
('Save Me', 'Shinedown') ,36
('Break You Off', 'The Roots') ,90
("In My Daughter's Eyes", 'Martina McBride') ,47
('Ima Boss - feat. Rick Ross', 'Meek Mill') ,104
('Just Cant Get Enough', 'The Black Eyed Peas') ,69
("Nobody's Lonely Tonight", 'Chris Stapleton') ,26
('Sandstorm - Radio Edit', 'Darude') ,0
('You & I', 'One Direction') ,48
('Space Oddity - 2015 Remastered Version', 'David Bowie') ,0
('Dance with Somebody', 'Iron Savior') ,20
("I Wasn't With It", 'Jesse Powell') ,55
('Youre Welcome', 'Wavves') ,18
('Africa', 'Weezer') ,46
('Take My Breath Away', 'Jessica Simpson') ,23
('Wasted (feat. Lil Uzi Vert)', 'Juice WRLD') ,4
('Missing You', 'Case') ,47
('Marvin Gaye (feat. Meghan Trainor)', 'Charlie Puth') ,4
('Darte un Beso', 'Prince Royce') ,4
('Good Girl', 'Carrie Underwood') ,60
("Please Don't Go", 'K.W.S.') ,28
('When The Sun Goes Down', 'Arctic Monkeys') ,65
('El Trago (The Drink) - Davide Svezza Remix', '2 In A Room') ,0
('Who I Am', 'Jessica Andrews') ,37
('Angel In Disguise', 'Earl Thomas Conley') ,42
('Homegrown', 'Zac Brown Band') ,43
('Brand New Girlfriend', 'Steve Holy') ,48
('wonderful', 'Travis Scott') ,61
('Alejandro', 'Lady Gaga') ,41
('Luxurious', 'Gwen Stefani') ,38
('With Arms Wide Open', 'Creed') ,41
('Not A Day Goes By', 'Lonestar') ,51
("All Lips 'N' Hips", 'Electric Boys') ,55
('Heart Attack', 'Trey Songz') ,55
('Pound The Alarm', 'Nicki Minaj') ,49
('bury a friend', 'Billie Eilish') ,57
('Thank You', 'Boyz II Men') ,55
('Every Time I Hear That Song', 'Blake Shelton') ,41
('Party On Fifth Ave.', 'Mac Miller') ,60
('Youve Got a Way of Bringing Me Down', 'Coaches') ,200
('Knee Deep (feat. Jimmy Buffett)', 'Zac Brown Band') ,53
('Waiting For The End', 'Linkin Park') ,64
('Stricken', 'Disturbed') ,47
('Sguelo Bailando', 'Ozuna') ,5
('Bag Lady', 'Erykah Badu') ,56
('Gold', 'Britt Nicole') ,57
('The Weekend', 'Brantley Gilbert') ,46
("This One's for the Children", 'New Kids On The Block') ,43
('Have A Heart', 'Bonnie Raitt') ,52
('3', 'Britney Spears') ,35
('How Do You Like It? Part 1', 'Keith Sweat') ,61
('All The Small Things', 'blink-182') ,27
('Kings And Queens', 'Thirty Seconds To Mars') ,19
('Take You There', 'Pete Rock & C.L. Smooth') ,79
('Friday Im In Love - Recorded at Spotify Studios NYC', 'Phoebe Bridgers') ,6
('Mockingbird', 'Eminem') ,116
('Tipsy - Radio Mix', 'J-Kwon') ,77
('I Luh Ya Papi', 'Jennifer Lopez') ,77
('So Sexy Chapter II (Like This) [feat. R. Kelly]', 'Twista') ,87
('Incomplete', 'Sisqo') ,62
('Tattoo', 'Jordin Sparks') ,65
('Romeo - Radio Edit', 'Dino') ,17
('Everyday - 2015 Remastered', 'Phil Collins') ,0
('Red Nose', 'Sage The Gemini') ,67
('Work To Do', 'Vanessa Williams') ,50
('Better Life', 'Keith Urban') ,48
('The Time of My Life', 'David Cook') ,41
('Hit It Again', 'Texas Hippie Coalition') ,37
('Never Needed No Help', 'Lil Baby') ,77
('Young', 'Kenny Chesney') ,47
('The Cure', 'Lady Gaga') ,45
('Lose My Breath', "Destiny's Child") ,62
('Let Me Be The One', 'Blessid Union Of Souls') ,51
('Whatcha Gone Do?', 'Link') ,103
('Temple of Love - 1992', 'Sisters of Mercy') ,45
('Redneck Woman', 'Gretchen Wilson') ,55
('A Guy Walks Into a Bar', 'Tyler Farr') ,48
('Slow Down Love (feat. Chelsea Cutler)', 'Louis The Child') ,34
('Explosions', 'Ellie Goulding') ,58
('Faithful', 'Phora') ,64
('Here Tonight', 'Brett Young') ,49
('True Love', 'P!nk') ,55
('Captain Save A Hoe', 'E-40') ,109
('Baby Mama', 'Fantasia') ,57
('Geronimo', 'Sheppard') ,37
('Brooklyn Zoo', "Ol' Dirty Bastard") ,78
('Dear Lie', 'TLC') ,38
('Roses (with Juice WRLD feat. Brendon Urie)', 'benny blanco') ,6
('What Is Going On', 'P.R.') ,173
('Second Chance', 'Shinedown') ,36
('Ruin My Life', 'Zara Larsson') ,34
('Cookie Jar', 'Doja Cat') ,72
('Set The Night To Music - Duet With Maxi Priest', 'Roberta Flack with Maxi Priest') ,43
('If Something Should Happen', 'Darryl Worley') ,75
('Ride Across the River', 'Dire Straits') ,34
('Under The Bridge', 'Red Hot Chili Peppers') ,50
('Be Like That', '3 Doors Down') ,49
('Does Anybody Really Fall in Love Anymore', 'Kane Roberts') ,55
("Goin' Crazy", 'Natalie') ,79
('I Dont Wanna Lose You', 'Vanness') ,83
("Drinkin' Too Much", 'Sam Hunt') ,102
('Love Song', 'Tesla') ,41
('You Rock My World', 'Michael Jackson') ,71
('Elevate My Mind', "Stereo MC's") ,84
('Broccoli', 'DRAM') ,80
("Baby It's You - Remastered 2009", 'The Beatles') ,12
('Cmon N Ride It (The Train) [Remix]', 'ReMix Kings') ,8
('Talk', 'Khalid') ,46
('Human', "Rag'n'Bone Man") ,38
('Girl', 'Paul Wall') ,94
('Never Make A Promise', 'Dru Hill') ,70
('Sweater Weather', 'The Neighbourhood') ,63
('Party In The U.S.A.', 'Miley Cyrus') ,48
('Brokenhearted (feat. Wanya Morris) - Single Version', 'Brandy') ,0
('Anna Molly', 'Incubus') ,48
('Where The Hood At', 'DMX') ,109
('Unbreakable - Unplugged', 'Alicia Keys') ,55
('God Bless The U.S.A.', 'Lee Greenwood') ,43
('Beautiful Day', 'U2') ,57
('From A Distance', 'Bette Midler') ,29
('Type of Way', 'Rich Homie Quan') ,79
('Nobodys Supposed To Be Here', 'Slim & Fit Crew') ,223
('Ulay, Oh', 'How I Became the Bomb') ,34
('Macarena (Bayside Boys Mix)', 'Studio Allstars') ,0
('Wat Da Hook Gon Be - Dirty', 'Murphy Lee') ,0
('Run Me Dry', 'Bryson Tiller') ,61
('Baby Shark', 'Pinkfong') ,2
('No Matter What', 'Calum Scott') ,67
('All My Friends Say', 'Luke Bryan') ,45
('Theme from Bob the Builder: Can We Fix It?', 'The Sing-a-long Superstars') ,0
('Cruising For Bruising', 'Basia') ,42
('Til My Last Day', 'Justin Moore') ,54
('teachme', 'Musiq Soulchild') ,69
('I Wish It Would Rain Down - 2016 Remastered', 'Phil Collins') ,0
('This Is Country Music', 'Brad Paisley') ,52
('Latch', 'Disclosure') ,43
('Who Said - From "Hannah Montana"/Soundtrack Version', 'Hannah Montana') ,0
('Goodbye For Now', 'P.O.D.') ,82
("Body Bumpin' (Yippie-Yi-Yo)", 'Public Announcement') ,62
('Unforgettable', 'Natalie Cole') ,25
('Fireman - Main', 'Lil Wayne') ,217
('Kerosene', 'Miranda Lambert') ,53
('Space Jam', "Quad City DJ's") ,65
('Welcome to the Future', 'Brad Paisley') ,59
('Last Friday Night (T.G.I.F.)', 'Katy Perry') ,42
('Take Your Time (Do It Right)', 'Max-A-Million') ,53
('Heatstroke', 'Calvin Harris') ,81
('Just For Tonight', 'Vanessa Williams') ,61
('Wagon Wheel', 'Darius Rucker') ,51
('I Wanna Be Bad - With rap and with vocorder ALSO ALBUM VERSION', 'Willa Ford') ,0
('All We Know', 'The Chainsmokers') ,25
('Counting The Days', 'Joey Kid') ,43
('Still New York', 'MAX') ,72
('I Like It (I Wanna Be Where You Are)', 'Grand Puba') ,108
('Stutter', 'Gucci Mane') ,66
('Pretty Girl', 'Jon B.') ,46
('Wherever You Go', 'Voices of Theory') ,65
('Mr. Vain - Original Radio Edit', 'Culture Beat') ,66
('Simple Life', 'Carolyn Dawn Johnson') ,49
('Never Say Never', 'The Fray') ,40
('Sooner Or Later', 'Breaking Benjamin') ,35
('Give It All We Got Tonight', 'George Strait') ,57
('Wasted Times', 'The Weeknd') ,60
('Southern Voice', 'Tim McGraw') ,22
('Moves', 'Big Sean') ,74
('7 Years', 'Lukas Graham') ,72
('Still Into You', 'Paramore') ,59
('Right Hand', 'Drake') ,63
('2 Step (feat. T-Pain, Jim Jones & E-40)', 'Unk') ,99
('Deep Inside of You - 2008 Version', 'Third Eye Blind') ,240
("This One's for the Girls", 'Martina McBride') ,42
('President Carter', 'Lil Wayne') ,85
('Walk', 'Foo Fighters') ,42
('All I Do Is Win', 'DJ Khaled') ,76
('Perfect', 'Ed Sheeran') ,60
('Controlla', 'Drake') ,70
('I Love This Bar', 'Toby Keith') ,45
('Watch Out', '2 Chainz') ,70
('The Way You Love Me', 'Faith Hill') ,31
('You & Me', 'James TW') ,57
('The Time (Dirty Bit)', 'The Black Eyed Peas') ,61
('Caught Out There', 'Kelis') ,64
('In A Little While', 'Uncle Kracker') ,58
('Get Silly', 'V.I.C.') ,57
("Gonna Make You Sweat (Everybody Dance Now) - Clivilless & Cole DJ's Choice Mix", 'C+C Music Factory (Presenting Freedom Williams)') ,0
('Baby-Baby-Baby', 'TLC') ,61
('I Will Remember You - Live', 'Sarah McLachlan') ,86
("I Don't Wanna Do This Anymore", 'XXXTENTACION') ,31
('Firework', 'Katy Perry') ,54
('Thats Not My Name - A.R. Dance Remix', 'Tam Tam') ,236
('This Town', 'Niall Horan') ,52
('Impulsive Fixation Action', 'Another World') ,203
('Got To Have Your Love', 'Mantronix') ,64
('Make Me Better', 'Fabolous') ,74
('Dont Matter To Me (with Michael Jackson)', 'Drake') ,208
('All My Life', 'K-Ci & JoJo') ,49
('Goodbye to You', 'Michelle Branch') ,55
('Im Too Sexy (Workout Mix + 132 BPM)', 'Work This! Workout') ,0
('Everything Is AWESOME!!!', 'Tegan and Sara') ,40
('I Bet', 'Ciara') ,74
('Lonely No More', 'Rob Thomas') ,64
('One Step Closer to You', 'Kendall Gary') ,232
('Video Phone - Extended Remix featuring Lady Gaga', 'Beyonc') ,65
("What You Won't Do for Love", 'Bobby Caldwell') ,47
('Really Into You', 'Around The Way') ,113
("Say You'll Stay", 'Kai') ,58
('Butt Naked Bitches', 'Young Nudy') ,65
('Mr. Carter', 'Lil Wayne') ,102
("Gimme That Remix featuring Lil' Wayne", 'Chris Brown') ,86
('Whatever It Takes', 'Imagine Dragons') ,50
('Paparazzi', 'Lady Gaga') ,43
('Out Of My Head', 'Fastball') ,43
('Treasure', 'Bruno Mars') ,44
('Fat Boy', 'Max-A-Million') ,0
('Who Gets Your Love', 'Ken Boothe') ,82
('Cozy Little Christmas', 'Four of Diamonds') ,188
('What Kind Of Man Would I Be', 'Mint Condition') ,60
('Never Gonna Let You Down', 'Surface') ,53
('Some Nights', 'fun.') ,80
('Hazard', 'Richard Marx') ,57
('Shimmy Shimmy Ya', "Ol' Dirty Bastard") ,50
('in my head', 'Ariana Grande') ,66
('Hello, Goodbye (Glee Cast Version)', 'Glee Cast') ,238
('SideLine Watching (Hold Up)', 'Lil Uzi Vert') ,80
('Sunrise, Sunburn, Sunset', 'Luke Bryan') ,40
("Kissin' You", 'Total') ,51
('Heart of Stone', 'Taylor Dayne') ,65
("I Don't Wanna Know (feat. Enya & P. Diddy) - 2016 Remaster", 'Mario Winans') ,0
('In My Hood', 'South Park Mexican') ,86
("Please Don't Go", 'Immature') ,28
('If You Ever Have Forever In Mind', 'Vince Gill') ,30
("Un-thinkable (I'm Ready)", 'Alicia Keys') ,51
('Thnks fr th Mmrs', 'Fall Out Boy') ,52
("This Is Why I'm Hot", 'MiMS') ,81
('Gonna Wanna Tonight', 'Chase Rice') ,51
('Youre My Everything', 'Robert Glasper Experiment') ,58
('I Say A Little Prayer', 'Diana King') ,35
('Forever More', 'Puff Johnson') ,35
('No Favors', 'Big Sean') ,114
('Whatever It Is', 'Zac Brown Band') ,63
('Precious Declaration', 'Collective Soul') ,27
('4 In The Morning', 'Gwen Stefani') ,62
('I Shot The Sheriff', 'Warren G') ,77
('Pray For Me (with Kendrick Lamar)', 'The Weeknd') ,3
('Straight Outta Compton', 'N.W.A.') ,100
('Have You Forgotten?', 'Darryl Worley') ,70
('The Ringer', 'Eminem') ,135
('Jesus, Take the Wheel', 'Carrie Underwood') ,61
('Mamacita', 'Public Announcement') ,59
('Supernatural', 'Upchurch') ,63
('Numb / Encore', 'JAY Z') ,83
("She Wouldn't Be Gone", 'Blake Shelton') ,72
('I Belong To You (Every Time I See Your Face)', 'Rome') ,41
('V.S.O.P.', 'K. Michelle') ,68
('If I Am', 'Nine Days') ,63
('Crazy Cool', 'Paula Abdul') ,36
('Knock Knock', 'Mac Miller') ,77
('He Was A Friend Of Mine', 'Dave Van Ronk') ,25
('the remedy for a broken heart (why am I so in love)', 'XXXTENTACION') ,45
('Meet Virginia', 'Train') ,42
('Here We Go Again', 'Demi Lovato') ,62
('The Child (Inside)', 'Qkumba Zoo') ,28
("Why Don't You & I (feat. Chad Kroeger)", 'Santana') ,54
('Family Affair', 'Mary J. Blige') ,68
('DOA', 'Foo Fighters') ,52
('The Only Way I Know (with Luke Bryan and Eric Church)', 'Jason Aldean') ,36
("It Won't Be Like This For Long", 'Darius Rucker') ,62
('O Come All Ye Faithful (From "Home Alone 2: Lost in New York")', 'Wishing On A Star') ,235
('Used To', 'Juice WRLD') ,33
('Blood On The Leaves', 'Kanye West') ,109
('Guys My Age', 'Hey Violet') ,52
('Work from Home (feat. Ty Dolla $ign)', 'Fifth Harmony') ,10
('Harmless', 'Mulberry Lane') ,63
('Please Remember Me', 'Tim McGraw') ,49
('Wild for the Night', 'A$AP Rocky') ,70
('T-Shirt', 'Thomas Rhett') ,62
('Why You Wanna', 'T.I.') ,79
("Smokin' Me Out", 'Warren G') ,73
('Life In Mono - Great Expectations Soundtrack', 'Mono') ,254
('Praise The Lord (Da Shine)', 'A$AP Rocky') ,60
('What If - Urban Mix', 'Babyface') ,81
('Always On Time', 'Ja Rule') ,90
('Never Recover (Lil Baby & Gunna, Drake)', 'Lil Baby') ,115
('Sing (Glee Cast Version)', 'Glee Cast') ,74
('Mona Lisa (feat. Kendrick Lamar)', 'Lil Wayne') ,25
('Wild West Show', 'Big & Rich') ,45
('I Need A Doctor', 'Dr. Dre') ,109
('House Full Of Reasons', 'Jude Cole') ,28
('Cherchez LaGhost', 'Ghostface Killah') ,57
('Jerk Out #3', 'The Time') ,67
('Need A Boss - Album Version (Edited)', 'Shareefa') ,0
('Say A Prayer', 'Breathe') ,46
('No Hurry', 'Zac Brown Band') ,43
('First Time', 'Lifehouse') ,41
('Erotica', 'Madonna') ,68
('Me & U', 'Cassie') ,5
('Hotel Key', 'Old Dominion') ,59
('The Catalyst', 'Linkin Park') ,26
('Superman', 'Eminem') ,96
('Backwater', 'Meat Puppets') ,30
('Big Time Sensuality', 'Bjrk') ,17
('Good To Be Alive (Hallelujah)', 'Andy Grammer') ,46
('In Walked Love', 'Expos') ,46
('Unforgettable', 'Thomas Rhett') ,46
('Hit That', 'The Offspring') ,51
('You Showed Me', 'Salt-N-Pepa') ,81
('Physical Funk', 'Domino') ,75
("U Don't Know Me", 'T.I.') ,73
('Slave To The Habit', 'Shane Minor') ,43
('New Light', 'John Mayer') ,61
('She Knows', 'J. Cole') ,82
('Walk Thru Fire', 'Vicetone') ,30
('Kiss From A Rose', 'Seal') ,45
('Cant Hold Us (ANR154)', 'Husman') ,0
('John Cougar, John Deere, John 3:16', 'Keith Urban') ,29
('Get Dripped (feat. Playboi Carti)', 'Lil Yachty') ,0
('Sweetest Thing', 'U2') ,31
('Wet The Bed', 'Chris Brown') ,71
('Foreign', 'Trey Songz') ,83
('I Like To Move It', 'will.i.am') ,56
('Starving', 'Hailee Steinfeld') ,38
('At Night I Pray', 'Wild Orchid') ,58
('So Yesterday', 'Hilary Duff') ,54
('Case Of The Ex (Whatcha Gonna Do)', 'Ma') ,72
('Mistletoe', 'Justin Bieber') ,36
('We Will Rock You', 'Warrant') ,26
("And I Am Telling You I'm Not Going", 'Jennifer Hudson') ,50
('Lies', 'EMF') ,25
('Club At The End Of The Street', 'Elton John') ,30
('I Get The Bag (feat. Migos)', 'Gucci Mane') ,3
("In Harm's Way", 'Bebe Winans') ,47
('Everything Has Changed', 'Taylor Swift') ,56
('Empire State of Mind (Glee Cast Version)', 'Glee Cast') ,82
('Bright', 'Echosmith') ,36
('Cold', 'Crossfade') ,45
("We Can't Be Friends (with R.L.)", 'Deborah Cox') ,0
('American Kids', 'Kenny Chesney') ,39
('Blessed', 'Elton John') ,31
('Through The Wire', 'Kanye West') ,105
('Hurricane', 'Luke Combs') ,49
('Magnolia', 'Playboi Carti') ,55
('YOSEMITE', 'Travis Scott') ,45
('Selfish', 'PnB Rock') ,63
('Working Class Hero', 'Green Day') ,6
('The Other Side - Single Version', 'Aerosmith') ,6
('I Know What You Want', 'Busta Rhymes') ,100
('Fade', 'Kanye West') ,40
('The Rush', 'Luther Vandross') ,64
('Nikes', 'Frank Ocean') ,88
('Summer Girls', 'LFO') ,85
('down 4 u (feat. T-Pain)', 'blackbear') ,74
('Different For Girls', 'Dierks Bentley') ,49
('Danger', 'Erykah Badu') ,61
('Stay With Me (Brass Bed) - Single Remix Version', 'Josh Gracin') ,227
('Jumpin on a Jet', 'Future') ,30
('You Should Be Here', 'Cole Swindell') ,64
('Close To Me (with Diplo) (feat. Swae Lee)', 'Ellie Goulding') ,8
('Hit or Miss', 'Jacob Sartorius') ,87
('Me Against the Music - LP Version / Video Mix', 'Britney Spears') ,0
('POP/STARS', 'K/DA') ,61
("Whatever She's Got", 'David Nail') ,59
('Oh Girl', 'Paul Young') ,63
('Please Excuse My Hands [feat. Jamie Foxx & The-Dream]', 'Plies') ,78
('Tip It On Back', 'Dierks Bentley') ,44
("If You - Lovin' Me", 'Silk') ,71
('Me - U = Blue', 'Glenn Medeiros') ,51
('Hole In My Soul', 'Aerosmith') ,65
('Nookie', 'Limp Bizkit') ,77
('Contagious', 'Night Riots') ,19
('Ordinary Day', 'Vanessa Carlton') ,51
('I give you love, you bring me joy', 'Dj Uniique') ,154
('Con Calma', 'Daddy Yankee') ,27
('Throw Your Hands Up - Treach Version', 'L.V.') ,227
('Whats Happnin! (Feat. Trick Daddy)', 'Ying Yang Twins') ,82
('One More Time', 'Daft Punk') ,23
('Only Love (The Ballad of Sleeping Beauty)', 'Sophie B. Hawkins') ,52
('I Can Love You Like That', 'All-4-One') ,60
('Give It 2 U', 'Robin Thicke') ,61
('Got 2 Luv U (feat. Alexis Jordan) - feat. Alexis Jordan', 'Sean Paul') ,1
('All I Do', "Somethin' For The People") ,66
('The Day That Never Comes', 'Metallica') ,38
('Silence', 'Marshmello') ,37
('Soul to Squeeze (Coneheads)', 'Hollywood Sound Stars') ,0
('Be Careful', 'Cardi B') ,87
('Gitty Up', 'Salt-N-Pepa') ,79
('4 My Town (Play Ball)', 'Birdman') ,238
('Dance Into The Light - 2016 Remastered', 'Phil Collins') ,0
('Fabulous', 'Jaheim') ,62
('Too Close', 'Alex Clare') ,47
("You Should've Told Me", 'Kelly Price') ,50
('Everywhere', 'Michelle Branch') ,57
('U Already Know', '112') ,60
('Someday Out Of The Blue (Radio Version) - Karaoke', 'Karaoke - Elton John') ,0
("Do They Know It's Christmas? - 2014", 'Band Aid 30') ,36
('Booty', 'C. Tangana') ,12
('Alone', 'Lasgo') ,53
('Gonorrhea', 'Lil Wayne') ,89
('Shackles (Praise You)', 'Mary Mary') ,61
('Bend Ova', 'Lil Jon') ,32
('Tell Me When', 'The Human League') ,38
('Dazzey Duks', 'Duice') ,64
('Far Away', 'Nickelback') ,45
('Trophies', 'Young Money') ,0
('From A Table Away', 'Sunny Sweeney') ,56
('Drug Dealers Anonymous', 'Pusha T') ,90
('Stoner', 'Young Thug') ,67
('Step by Step', 'New Kids On The Block') ,1
('Got Your Money (feat. Kelis)', "Ol' Dirty Bastard") ,8
('Deadbeat Club', "The B-52's") ,31
("Ain't Nobody Perfect", 'Being As An Ocean') ,54
('Cumbersome', 'Seven Mary Three') ,42
('Timber', 'Pitbull') ,37
('fake smile', 'Ariana Grande') ,47
('No Mercy', 'Ty Herndon') ,64
('Love Is Strong', 'The Rolling Stones') ,27
("Nuttin' But Love", 'Heavy D & The Boyz') ,220
('Setting the World On Fire', 'Kenny Chesney') ,39
("Chasin' the Wind - Remastered Version", 'Chicago') ,207
('Boyz-N-The-Hood', 'Eazy-E') ,87
('Sleepwalker', 'The Wallflowers') ,44
('With You', 'Jessica Simpson') ,57
('Ocean Avenue', 'Yellowcard') ,59
('Bed Of Roses', 'Bon Jovi') ,68
('Sitting Home', 'Total') ,62
('Romantic', 'Karyn White') ,59
('Runaway Love', 'Johnny O.') ,54
('Never Be the Same', 'Camila Cabello') ,36
('Eastside (with Halsey & Khalid)', 'benny blanco') ,14
('Bring It On Home', 'Little Big Town') ,54
('Honky Tonk Badonkadonk', 'Trace Adkins') ,72
('Genie in a Bottle', 'Christina Aguilera') ,51
